date,Open,High,Low,Close,Volume
2024-04-11 14:37:00,145.63,145.64,145.62,145.62,922.0
2024-04-11 14:38:00,145.61,145.61,145.61,145.61,493.0
2024-04-11 14:39:00,145.665,145.665,145.66,145.66,400.0
2024-04-11 14:40:00,145.67,145.67,145.66,145.66,656.0
2024-04-11 14:42:00,145.705,145.73,145.69,145.73,820.0
2024-04-11 14:43:00,145.73,145.73,145.72,145.72,591.0
2024-04-11 14:44:00,145.73,145.73,145.73,145.73,297.0
2024-04-11 14:45:00,145.735,145.745,145.665,145.665,1462.0
2024-04-11 14:46:00,145.64,145.64,145.64,145.64,477.0
2024-04-11 14:47:00,145.585,145.61,145.565,145.61,1113.0
2024-04-11 14:48:00,145.585,145.585,145.54,145.54,768.0
2024-04-11 14:49:00,145.52,145.58,145.52,145.58,1713.0
2024-04-11 14:50:00,145.565,145.565,145.55,145.55,609.0
2024-04-11 14:52:00,145.53,145.53,145.49,145.49,739.0
2024-04-11 14:53:00,145.38,145.405,145.38,145.403,516.0
2024-04-11 14:54:00,145.45,145.47,145.45,145.46,1452.0
2024-04-11 14:55:00,145.45,145.46,145.45,145.46,327.0
2024-04-11 14:56:00,145.445,145.445,145.445,145.445,586.0
2024-04-11 14:57:00,145.4,145.44,145.4,145.44,904.0
2024-04-11 14:58:00,145.44,145.45,145.38,145.4,926.0
2024-04-11 14:59:00,145.38,145.43,145.38,145.43,1593.0
2024-04-11 15:00:00,145.418,145.44,145.417,145.42,1425.0
2024-04-11 15:01:00,145.405,145.44,145.38,145.415,3549.0
2024-04-11 15:02:00,145.46,145.46,145.45,145.46,1022.0
2024-04-11 15:03:00,145.46,145.46,145.46,145.46,214.0
2024-04-11 15:04:00,145.48,145.52,145.48,145.51,1245.0
2024-04-11 15:05:00,145.5,145.56,145.5,145.56,1264.0
2024-04-11 15:06:00,145.57,145.57,145.54,145.56,1095.0
2024-04-11 15:07:00,145.56,145.605,145.56,145.605,1479.0
2024-04-11 15:08:00,145.57,145.57,145.52,145.52,2330.0
2024-04-11 15:09:00,145.556,145.56,145.45,145.45,2125.0
2024-04-11 15:10:00,145.44,145.46,145.44,145.46,348.0
2024-04-11 15:11:00,145.48,145.48,145.45,145.45,1013.0
2024-04-11 15:12:00,145.37,145.44,145.36,145.44,2314.0
2024-04-11 15:13:00,145.38,145.4,145.38,145.4,705.0
2024-04-11 15:14:00,145.43,145.45,145.43,145.45,892.0
2024-04-11 15:15:00,145.44,145.44,145.44,145.44,492.0
2024-04-11 15:16:00,145.43,145.48,145.43,145.45,2457.0
2024-04-11 15:17:00,145.436,145.436,145.395,145.395,1087.0
2024-04-11 15:18:00,145.4,145.43,145.4,145.43,782.0
2024-04-11 15:19:00,145.405,145.405,145.35,145.35,1320.0
2024-04-11 15:20:00,145.37,145.37,145.32,145.32,1578.0
2024-04-11 15:21:00,145.33,145.33,145.33,145.33,602.0
2024-04-11 15:22:00,145.35,145.35,145.32,145.32,1695.0
2024-04-11 15:23:00,145.34,145.35,145.315,145.315,2144.0
2024-04-11 15:24:00,145.32,145.36,145.32,145.36,893.0
2024-04-11 15:25:00,145.4,145.49,145.4,145.455,1793.0
2024-04-11 15:26:00,145.45,145.45,145.41,145.41,750.0
2024-04-11 15:27:00,145.44,145.48,145.425,145.45,1549.0
2024-04-11 15:28:00,145.42,145.43,145.42,145.43,1702.0
2024-04-11 15:29:00,145.43,145.51,145.43,145.45,2859.0
2024-04-11 15:30:00,145.42,145.42,145.39,145.39,771.0
2024-04-11 15:31:00,145.39,145.39,145.39,145.39,345.0
2024-04-11 15:32:00,145.36,145.405,145.34,145.34,2581.0
2024-04-11 15:33:00,145.28,145.3,145.28,145.3,1626.0
2024-04-11 15:34:00,145.305,145.305,145.26,145.28,1816.0
2024-04-11 15:35:00,145.29,145.29,145.29,145.29,539.0
2024-04-11 15:36:00,145.25,145.25,145.24,145.24,1230.0
2024-04-11 15:37:00,145.27,145.27,145.26,145.26,1228.0
2024-04-11 15:38:00,145.255,145.265,145.255,145.265,478.0
2024-04-11 15:39:00,145.253,145.33,145.253,145.31,2744.0
2024-04-11 15:40:00,145.41,145.43,145.38,145.43,3081.0
2024-04-11 15:41:00,145.43,145.44,145.43,145.44,1148.0
2024-04-11 15:42:00,145.435,145.46,145.389,145.46,2285.0
2024-04-11 15:43:00,145.475,145.5,145.475,145.5,1010.0
2024-04-11 15:44:00,145.49,145.53,145.46,145.48,8284.0
2024-04-11 15:45:00,145.4,145.46,145.37,145.46,3797.0
2024-04-11 15:46:00,145.39,145.39,145.32,145.355,1273.0
2024-04-11 15:47:00,145.27,145.27,145.255,145.255,1062.0
2024-04-11 15:48:00,145.235,145.235,145.235,145.235,1097.0
2024-04-11 15:49:00,145.16,145.16,145.16,145.16,829.0
2024-04-11 15:50:00,145.13,145.18,145.07,145.07,4391.0
2024-04-11 15:51:00,144.98,145.04,144.96,145.04,3964.0
2024-04-11 15:52:00,145.08,145.08,144.93,144.93,4143.0
2024-04-11 15:53:00,144.89,144.925,144.88,144.88,3549.0
2024-04-11 15:54:00,144.89,145.02,144.89,145.01,5000.0
2024-04-11 15:55:00,145.065,145.085,144.97,145.085,3756.0
2024-04-11 15:56:00,145.11,145.18,145.06,145.06,6586.0
2024-04-11 15:57:00,145.1,145.1,144.99,145.01,8448.0
2024-04-11 15:58:00,145.03,145.1,144.97,145.085,15119.0
2024-04-11 15:59:00,145.05,145.15,144.99,144.99,44588.0
2024-04-11 16:00:00,144.99,145.01,144.99,145.0,370946.0
2024-04-11 16:01:00,145.0,145.0,145.0,145.0,5745.0
2024-04-11 16:02:00,145.0,145.0,145.0,145.0,6541.0
2024-04-11 16:09:00,145.0,145.0,145.0,145.0,17.0
2024-04-11 16:10:00,145.0,145.0,145.0,145.0,172311.0
2024-04-11 16:38:00,146.69,146.69,146.69,146.69,1.0
2024-04-11 16:39:00,145.0,145.0,145.0,145.0,1064.0
2024-04-11 18:30:00,145.0,145.0,145.0,145.0,172311.0
2024-04-11 19:00:00,145.0,145.0,145.0,145.0,172311.0
2024-04-11 19:54:00,145.0,145.0,145.0,145.0,50.0
2024-04-12 08:02:00,144.78,144.94,144.78,144.94,192.0
2024-04-12 08:27:00,145.0,145.0,145.0,145.0,1.0
2024-04-12 08:43:00,143.56,143.56,142.45,142.45,28.0
2024-04-12 08:44:00,143.55,143.55,142.45,142.45,28.0
2024-04-12 09:00:00,143.6,143.6,143.6,143.6,9.0
2024-04-12 09:10:00,143.47,143.47,143.46,143.46,25.0
2024-04-12 09:15:00,145.0,145.0,145.0,145.0,1.0
2024-04-12 09:22:00,143.74,143.75,143.1,143.1,17.0
2024-04-12 09:23:00,144.63,144.63,144.63,144.63,10.0
2024-04-12 09:25:00,143.1,143.1,143.1,143.1,7.0
2024-04-12 09:30:00,143.59,143.59,143.515,143.515,10486.0
2024-04-12 09:31:00,143.76,143.875,143.76,143.875,853.0
2024-04-12 09:32:00,143.735,143.76,143.36,143.36,7360.0
2024-04-12 09:33:00,143.55,144.51,143.55,144.51,15454.0
2024-04-12 09:34:00,144.465,144.465,144.23,144.405,2002.0
2024-04-12 09:35:00,144.4,144.565,144.23,144.5,11539.0
2024-04-12 09:36:00,144.45,144.58,144.45,144.57,1327.0
2024-04-12 09:37:00,144.595,144.66,144.43,144.455,3480.0
2024-04-12 09:38:00,144.44,144.48,144.44,144.48,1028.0
2024-04-12 09:39:00,144.495,144.57,144.495,144.55,3338.0
2024-04-12 09:40:00,144.528,144.63,144.375,144.375,4278.0
2024-04-12 09:41:00,144.4,144.4,144.258,144.258,7315.0
2024-04-12 09:42:00,144.24,144.27,144.239,144.27,1999.0
2024-04-12 09:43:00,143.9,143.95,143.9,143.95,698.0
2024-04-12 09:44:00,144.0,144.04,144.0,144.04,1257.0
2024-04-12 09:45:00,144.09,144.09,144.09,144.09,519.0
2024-04-12 09:46:00,144.09,144.09,144.0,144.0,562.0
2024-04-12 09:47:00,143.99,144.22,143.99,144.185,5789.0
2024-04-12 09:48:00,144.14,144.145,144.07,144.12,4731.0
2024-04-12 09:49:00,144.035,144.035,143.865,143.98,1710.0
2024-04-12 09:50:00,144.045,144.09,143.975,144.08,2087.0
2024-04-12 09:51:00,143.9,144.09,143.89,144.02,4243.0
2024-04-12 09:52:00,143.98,143.98,143.8,143.9,1805.0
2024-04-12 09:53:00,143.885,143.96,143.83,143.96,2897.0
2024-04-12 09:54:00,144.0,144.0,143.685,143.685,1467.0
2024-04-12 09:55:00,143.685,143.78,143.68,143.78,1267.0
2024-04-12 09:56:00,143.92,143.92,143.77,143.81,1568.0
2024-04-12 09:58:00,143.81,143.81,143.66,143.765,1602.0
2024-04-12 09:59:00,143.85,143.85,143.85,143.85,427.0
2024-04-12 10:00:00,143.79,143.92,143.685,143.885,19645.0
2024-04-12 10:01:00,143.845,143.85,143.74,143.79,844.0
2024-04-12 10:02:00,143.735,143.735,143.495,143.495,1801.0
2024-04-12 10:03:00,143.49,143.49,143.28,143.28,744.0
2024-04-12 10:04:00,143.2,143.7,143.2,143.7,9968.0
2024-04-12 10:05:00,143.7,143.725,143.7,143.725,921.0
2024-04-12 10:06:00,143.81,143.81,143.615,143.615,1129.0
2024-04-12 10:07:00,143.585,143.585,143.48,143.515,1207.0
2024-04-12 10:08:00,143.515,143.515,143.27,143.27,1810.0
2024-04-12 10:09:00,143.37,143.425,143.37,143.395,2503.0
2024-04-12 10:10:00,143.39,143.41,143.39,143.41,1251.0
2024-04-12 10:12:00,143.31,143.34,143.31,143.33,2391.0
2024-04-12 10:13:00,143.37,143.37,143.23,143.27,1771.0
2024-04-12 10:15:00,143.25,143.25,143.195,143.2,1136.0
2024-04-12 10:16:00,143.21,143.54,143.21,143.54,5097.0
2024-04-12 10:17:00,143.4,143.47,143.2,143.25,2264.0
2024-04-12 10:18:00,143.365,143.385,143.365,143.385,827.0
2024-04-12 10:19:00,143.42,143.42,143.35,143.39,1044.0
2024-04-12 10:20:00,143.34,143.34,143.275,143.275,297.0
2024-04-12 10:21:00,143.34,143.34,143.24,143.305,1176.0
2024-04-12 10:22:00,143.305,143.39,143.305,143.39,3877.0
2024-04-12 10:23:00,143.43,143.43,143.26,143.26,3940.0
2024-04-12 10:24:00,143.28,143.34,143.235,143.32,4389.0
2024-04-12 10:25:00,143.26,143.28,143.14,143.14,3985.0
2024-04-12 10:27:00,143.15,143.15,143.075,143.135,1470.0
2024-04-12 10:28:00,143.07,143.15,143.07,143.15,1837.0
2024-04-12 10:29:00,143.03,143.11,143.0,143.075,2368.0
2024-04-12 10:30:00,143.07,143.085,143.035,143.08,2320.0
2024-04-12 10:31:00,143.095,143.16,143.095,143.13,1994.0
2024-04-12 10:32:00,143.05,143.05,143.05,143.05,1026.0
2024-04-12 10:33:00,143.0,143.03,142.87,142.935,4740.0
2024-04-12 10:34:00,142.975,143.0,142.927,142.93,1294.0
2024-04-12 10:36:00,142.74,142.74,142.6,142.6,821.0
2024-04-12 10:37:00,142.62,142.66,142.52,142.605,2815.0
2024-04-12 10:38:00,142.6,142.64,142.35,142.35,3751.0
2024-04-12 10:39:00,142.43,142.49,142.37,142.46,5392.0
2024-04-12 10:40:00,142.51,142.545,142.485,142.545,1823.0
2024-04-12 10:42:00,142.38,142.38,142.37,142.375,864.0
2024-04-12 10:43:00,142.34,142.345,142.0,142.0,19427.0
2024-04-12 10:44:00,142.0,142.2,141.92,142.175,6445.0
2024-04-12 10:45:00,142.231,142.231,142.231,142.231,687.0
2024-04-12 10:46:00,142.24,142.24,142.21,142.21,1352.0
2024-04-12 10:47:00,142.21,142.21,142.04,142.04,527.0
2024-04-12 10:48:00,142.195,142.3,142.195,142.3,1366.0
2024-04-12 10:49:00,142.255,142.265,142.145,142.185,2673.0
2024-04-12 10:50:00,142.265,142.3,142.24,142.3,1166.0
2024-04-12 10:51:00,142.27,142.27,142.26,142.26,490.0
2024-04-12 10:52:00,142.17,142.205,142.13,142.13,790.0
2024-04-12 10:53:00,142.133,142.133,142.132,142.133,526.0
2024-04-12 10:54:00,142.23,142.23,142.23,142.23,721.0
2024-04-12 10:55:00,142.235,142.38,142.235,142.38,10296.0
2024-04-12 10:56:00,142.415,142.49,142.415,142.49,817.0
2024-04-12 10:57:00,142.485,142.485,142.485,142.485,914.0
2024-04-12 10:58:00,142.49,142.5,142.32,142.32,1628.0
2024-04-12 10:59:00,142.325,142.365,142.325,142.365,727.0
2024-04-12 11:00:00,142.38,142.45,142.38,142.45,498.0
2024-04-12 11:01:00,142.53,142.53,142.5,142.52,709.0
2024-04-12 11:02:00,142.52,142.52,142.52,142.52,1082.0
2024-04-12 11:03:00,142.515,142.515,142.515,142.515,689.0
2024-04-12 11:04:00,142.59,142.59,142.54,142.545,1994.0
2024-04-12 11:05:00,142.51,142.51,142.51,142.51,802.0
2024-04-12 11:06:00,142.44,142.44,142.38,142.38,715.0
2024-04-12 11:07:00,142.41,142.41,142.38,142.38,443.0
2024-04-12 11:08:00,142.36,142.36,142.355,142.355,656.0
2024-04-12 11:09:00,142.355,142.355,142.29,142.355,1245.0
2024-04-12 11:10:00,142.35,142.355,142.35,142.355,371.0
2024-04-12 11:11:00,142.35,142.42,142.35,142.4,2538.0
2024-04-12 11:12:00,142.455,142.485,142.425,142.425,1096.0
2024-04-12 11:13:00,142.46,142.46,142.46,142.46,219.0
2024-04-12 11:14:00,142.44,142.44,142.425,142.425,472.0
2024-04-12 11:15:00,142.385,142.385,142.28,142.32,2062.0
2024-04-12 11:16:00,142.33,142.33,142.33,142.33,593.0
2024-04-12 11:17:00,142.31,142.42,142.31,142.42,1682.0
2024-04-12 11:18:00,142.45,142.47,142.45,142.47,791.0
2024-04-12 11:19:00,142.46,142.46,142.46,142.46,428.0
2024-04-12 11:20:00,142.425,142.425,142.425,142.425,509.0
2024-04-12 11:21:00,142.395,142.395,142.39,142.39,468.0
2024-04-12 11:23:00,142.34,142.34,142.31,142.31,428.0
2024-04-12 11:24:00,142.299,142.299,142.299,142.299,371.0
2024-04-12 11:25:00,142.29,142.29,142.22,142.23,571.0
2024-04-12 11:26:00,142.215,142.28,142.215,142.24,2583.0
2024-04-12 11:27:00,142.2,142.2,142.2,142.2,303.0
2024-04-12 11:28:00,142.19,142.19,142.025,142.09,4427.0
2024-04-12 11:29:00,142.125,142.26,142.115,142.26,3799.0
2024-04-12 11:30:00,142.235,142.28,142.2,142.28,1885.0
2024-04-12 11:31:00,142.29,142.33,142.29,142.29,651.0
2024-04-12 11:32:00,142.27,142.33,142.21,142.22,1348.0
2024-04-12 11:33:00,142.22,142.225,142.2,142.22,1121.0
2024-04-12 11:34:00,142.265,142.265,142.22,142.22,1989.0
2024-04-12 11:35:00,142.325,142.36,142.27,142.33,2873.0
2024-04-12 11:36:00,142.28,142.36,142.28,142.355,1300.0
2024-04-12 11:37:00,142.33,142.365,142.3,142.3,873.0
2024-04-12 11:38:00,142.295,142.295,142.19,142.19,2414.0
2024-04-12 11:39:00,142.12,142.15,142.12,142.15,610.0
2024-04-12 11:40:00,142.21,142.23,142.21,142.23,1975.0
2024-04-12 11:41:00,142.2,142.27,142.2,142.205,1413.0
2024-04-12 11:42:00,142.18,142.2,142.18,142.2,756.0
2024-04-12 11:43:00,142.17,142.17,142.16,142.16,1566.0
2024-04-12 11:44:00,142.15,142.15,142.06,142.09,2002.0
2024-04-12 11:45:00,142.1,142.3,142.1,142.27,2027.0
2024-04-12 11:46:00,142.28,142.28,142.28,142.28,388.0
2024-04-12 11:47:00,142.21,142.38,142.21,142.38,2686.0
2024-04-12 11:48:00,142.41,142.41,142.4,142.4,981.0
2024-04-12 11:49:00,142.42,142.485,142.42,142.485,864.0
2024-04-12 11:50:00,142.49,142.49,142.39,142.39,2324.0
2024-04-12 11:51:00,142.44,142.44,142.38,142.38,1282.0
2024-04-12 11:52:00,142.38,142.38,142.37,142.37,312.0
2024-04-12 11:53:00,142.33,142.34,142.23,142.34,2857.0
2024-04-12 11:54:00,142.345,142.355,142.345,142.355,577.0
2024-04-12 11:55:00,142.37,142.37,142.355,142.355,707.0
2024-04-12 11:56:00,142.4,142.4,142.375,142.375,1053.0
2024-04-12 11:57:00,142.37,142.375,142.32,142.375,1125.0
2024-04-12 11:58:00,142.38,142.38,142.38,142.38,304.0
2024-04-12 11:59:00,142.34,142.34,142.25,142.28,1199.0
2024-04-12 12:00:00,142.28,142.28,142.275,142.275,452.0
2024-04-12 12:01:00,142.27,142.35,142.27,142.34,3102.0
2024-04-12 12:02:00,142.35,142.36,142.32,142.35,2921.0
2024-04-12 12:03:00,142.33,142.44,142.31,142.425,4503.0
2024-04-12 12:04:00,142.415,142.435,142.41,142.41,723.0
2024-04-12 12:05:00,142.405,142.5,142.405,142.46,999.0
2024-04-12 12:06:00,142.44,142.44,142.41,142.415,2967.0
2024-04-12 12:07:00,142.415,142.455,142.41,142.445,1412.0
