datetime,temp,on_sec(s),power(%),P,I,D,PID
20230922 23:02:58,62.0,3.3016892669738396,0.6603378533947679,0.06300000000000239,0.3525318299231889,-0.012399999999999523,0.0
20230922 23:03:03,62.0,0,0,0.0,0.2900318299231889,-0.025,0.0
20230922 23:03:08,62.062,0,0,0.0,0.2900318299231889,-0.025,0.0
20230922 23:03:15,62.062,1.0661170212766242,0.21322340425532482,-0.06199999999999761,0.17761170212766209,-0.025,0.0
20230922 23:03:20,62.125,0.4411170212766242,0.08822340425532485,-0.06199999999999761,0.0841117021276633,-0.012600000000000477,0.0
20230922 23:03:25,62.125,0,0,-0.125,-0.030444447604956903,-0.012600000000000477,0.0
20230922 23:03:30,62.125,0,0,-0.125,-0.1450561497326166,-0.012600000000000477,0.0
20230922 23:03:35,62.125,0,0,-0.125,-0.2390561497326178,-0.012600000000000477,0.0
20230922 23:03:40,62.125,0,0,-0.125,-0.270556149732619,0.0,0.0
20230922 23:03:45,62.125,0,0,-0.125,-0.3020561497326202,0.0,0.0
20230922 23:03:50,62.125,0,0,-0.125,-0.3125,0.0,0.0
20230922 23:03:55,62.125,0,0,-0.125,-0.3125,0.0,0.0
20230922 23:04:00,62.062,0,0,-0.125,-0.3125,0.0,0.0
20230922 23:04:05,62.062,0,0,-0.06199999999999761,-0.3020561497326202,0.012600000000000477,0.0
20230922 23:04:10,62.062,0,0,-0.06199999999999761,-0.270556149732619,0.012600000000000477,0.0
20230922 23:04:15,62.062,0,0,-0.06199999999999761,-0.2390561497326178,0.012600000000000477,0.0
20230922 23:04:20,62.062,0,0,-0.06199999999999761,-0.2075561497326166,0.0,0.0
20230922 23:04:25,62.062,0,0,-0.06199999999999761,-0.1760561497326154,0.0,0.0
20230922 23:04:30,62.0,0,0,-0.06199999999999761,-0.15499999999999403,0.0,0.0
20230922 23:04:35,62.0,0,0,0.0,-0.15499999999999403,0.012399999999999523,0.0
20230922 23:04:40,62.0,0,0,0.0,-0.15499999999999403,0.012399999999999523,0.0
20230922 23:04:45,62.0,0,0,0.0,-0.15499999999999403,0.012399999999999523,0.0
20230922 23:04:50,61.937,0,0,0.0,-0.15499999999999403,0.012399999999999523,0.0
20230922 23:04:55,61.937,0,0,0.06300000000000239,-0.09249999999999403,0.025,0.0
20230922 23:05:00,61.937,0.4113709677419985,0.0822741935483997,0.06300000000000239,-0.02999999999999403,0.025,0.0
20230922 23:05:05,61.937,0.7263709677420105,0.1452741935484021,0.06300000000000239,0.03250000000000597,0.012600000000000477,0.0
20230922 23:05:10,61.937,1.0363709677419983,0.20727419354839968,0.06300000000000239,0.09500000000000597,0.0,0.0
20230922 23:05:15,61.875,1.6613709677419985,0.3322741935483997,0.06300000000000239,0.15750000000000597,0.0,0.0
20230922 23:05:20,61.875,2.2624879890185685,0.4524975978037137,0.125,0.17811170212766447,0.012399999999999523,0.0
20230922 23:05:26,61.875,2.5724879890185566,0.5144975978037113,0.125,0.20911170212766328,0.012399999999999523,0.0
20230922 23:05:31,61.875,2.8824879890185446,0.5764975978037089,0.125,0.24011170212766209,0.012399999999999523,0.0
20230922 23:05:37,61.875,2.8824879890185446,0.5764975978037089,0.125,0.2711117021276609,0.0,0.0
20230922 23:05:42,61.875,3.1924879890185327,0.6384975978037065,0.125,0.3021117021276597,0.0,0.0
20230922 23:05:47,61.875,3.2963709677419355,0.6592741935483871,0.125,0.3125,0.0,0.0
20230922 23:05:52,61.875,3.2963709677419355,0.6592741935483871,0.125,0.3125,0.0,0.0
20230922 23:05:57,61.937,3.2963709677419355,0.6592741935483871,0.125,0.3125,0.0,0.0
20230922 23:06:02,61.937,2.797487989018548,0.5594975978037096,0.06300000000000239,0.3021117021276597,-0.012399999999999523,0.0
20230922 23:06:07,61.937,2.4874879890185597,0.49749759780371194,0.06300000000000239,0.2711117021276609,-0.012399999999999523,0.0
20230922 23:06:12,62.0,2.1774879890185717,0.43549759780371433,0.06300000000000239,0.24011170212766209,-0.012399999999999523,0.0
20230922 23:06:17,62.0,0,0,0.0,0.20911170212766328,-0.012600000000000477,0.0
20230922 23:06:22,62.0,0,0,0.0,0.20911170212766328,-0.012600000000000477,0.0
20230922 23:06:27,62.062,0,0,0.0,0.20911170212766328,-0.012600000000000477,0.0
20230922 23:06:32,62.062,0.4461170212766481,0.08922340425532962,-0.06199999999999761,0.11561170212766449,-0.025,0.0
20230922 23:06:37,62.125,0,0,-0.06199999999999761,0.03250000000000597,-0.025,0.0
20230922 23:06:42,62.062,0,0,-0.125,-0.05105614973261542,-0.025,0.0
20230922 23:06:47,62.125,0,0,-0.06199999999999761,-0.1346122994652368,0.0,0.0
20230922 23:06:52,62.125,0,0,-0.125,-0.21816844919785822,-0.012600000000000477,0.0
20230922 23:06:59,62.125,0,0,-0.125,-0.2496684491978594,0.0,0.0
20230922 23:07:04,62.062,0,0,-0.125,-0.28116844919786055,-0.012600000000000477,0.0
20230922 23:07:09,62.062,0,0,-0.06199999999999761,-0.28116844919786055,0.012600000000000477,0.0
20230922 23:07:14,62.062,0,0,-0.06199999999999761,-0.26011229946523917,0.012600000000000477,0.0
20230922 23:07:19,62.062,0,0,-0.06199999999999761,-0.2390561497326178,0.012600000000000477,0.0
20230922 23:07:25,62.062,0,0,-0.06199999999999761,-0.2075561497326166,0.0,0.0
20230922 23:07:30,62.0,0,0,-0.06199999999999761,-0.1760561497326154,0.0,0.0
20230922 23:07:35,62.0,0,0,0.0,-0.15499999999999403,0.012399999999999523,0.0
20230922 23:07:40,62.0,0,0,0.0,-0.15499999999999403,0.012399999999999523,0.0
20230922 23:07:46,62.0,0,0,0.0,-0.15499999999999403,0.012399999999999523,0.0
20230922 23:07:51,61.937,0,0,0.0,-0.15499999999999403,0.012399999999999523,0.0
20230922 23:07:57,61.937,0,0,0.06300000000000239,-0.09249999999999403,0.025,0.0
20230922 23:08:03,61.937,0.4113709677419985,0.0822741935483997,0.06300000000000239,-0.02999999999999403,0.025,0.0
20230922 23:08:09,61.937,0.7263709677420105,0.1452741935484021,0.06300000000000239,0.03250000000000597,0.012600000000000477,0.0
20230922 23:08:14,61.937,1.0363709677419983,0.20727419354839968,0.06300000000000239,0.09500000000000597,0.0,0.0
20230922 23:08:21,61.937,1.6613709677419985,0.3322741935483997,0.06300000000000239,0.15750000000000597,0.0,0.0
20230922 23:08:26,61.875,1.6613709677419985,0.3322741935483997,0.06300000000000239,0.15750000000000597,0.0,0.0
20230922 23:08:31,61.875,2.2624879890185685,0.4524975978037137,0.125,0.17811170212766447,0.012399999999999523,0.0
20230922 23:08:36,61.875,2.5724879890185566,0.5144975978037113,0.125,0.20911170212766328,0.012399999999999523,0.0
20230922 23:08:41,61.875,2.8824879890185446,0.5764975978037089,0.125,0.24011170212766209,0.012399999999999523,0.0
20230922 23:08:46,61.875,2.8824879890185446,0.5764975978037089,0.125,0.2711117021276609,0.0,0.0
20230922 23:08:51,61.875,3.1924879890185327,0.6384975978037065,0.125,0.3021117021276597,0.0,0.0
20230922 23:08:56,61.875,3.2963709677419355,0.6592741935483871,0.125,0.3125,0.0,0.0
20230922 23:09:01,61.937,3.2963709677419355,0.6592741935483871,0.125,0.3125,0.0,0.0
20230922 23:09:06,61.937,2.797487989018548,0.5594975978037096,0.06300000000000239,0.3021117021276597,-0.012399999999999523,0.0
20230922 23:09:11,61.937,2.4874879890185597,0.49749759780371194,0.06300000000000239,0.2711117021276609,-0.012399999999999523,0.0
20230922 23:09:16,62.0,2.1774879890185717,0.43549759780371433,0.06300000000000239,0.24011170212766209,-0.012399999999999523,0.0
20230922 23:09:22,62.0,0,0,0.0,0.24011170212766209,-0.012399999999999523,0.0
20230922 23:09:27,62.062,0,0,0.0,0.24011170212766209,-0.012399999999999523,0.0
20230922 23:09:33,62.062,1.071117021276648,0.2142234042553296,-0.06199999999999761,0.14661170212766328,-0.012399999999999523,0.0
20230922 23:09:38,62.125,0.13611702127666006,0.027223404255332012,-0.06199999999999761,0.05311170212766449,-0.012399999999999523,0.0
20230922 23:09:43,62.125,0,0,-0.125,-0.05105614973261542,-0.025,0.0
20230922 23:09:48,62.125,0,0,-0.125,-0.1450561497326166,-0.012600000000000477,0.0
20230922 23:09:54,62.125,0,0,-0.125,-0.2390561497326178,-0.012600000000000477,0.0
20230922 23:09:59,62.125,0,0,-0.125,-0.270556149732619,0.0,0.0
20230922 23:10:04,62.062,0,0,-0.125,-0.3020561497326202,0.0,0.0
20230922 23:10:10,62.062,0,0,-0.06199999999999761,-0.3020561497326202,0.012600000000000477,0.0
20230922 23:10:15,62.062,0,0,-0.06199999999999761,-0.270556149732619,0.012600000000000477,0.0
20230922 23:10:20,62.062,0,0,-0.06199999999999761,-0.2390561497326178,0.012600000000000477,0.0
20230922 23:10:26,62.062,0,0,-0.06199999999999761,-0.2075561497326166,0.0,0.0
20230922 23:10:31,62.062,0,0,-0.06199999999999761,-0.1760561497326154,0.0,0.0
20230922 23:10:36,62.0,0,0,-0.06199999999999761,-0.15499999999999403,0.0,0.0
20230922 23:10:41,62.0,0,0,0.0,-0.15499999999999403,0.012399999999999523,0.0
20230922 23:10:48,62.0,0,0,0.0,-0.15499999999999403,0.012399999999999523,0.0
20230922 23:10:53,62.0,0,0,0.0,-0.15499999999999403,0.012399999999999523,0.0
20230922 23:10:58,62.0,0,0,0.0,-0.15499999999999403,0.012399999999999523,0.0
20230922 23:11:03,61.937,0,0,0.0,-0.15499999999999403,0.012399999999999523,0.0
20230922 23:11:08,61.937,0,0,0.06300000000000239,-0.09249999999999403,0.025,0.0
20230922 23:11:13,61.937,0.4113709677419985,0.0822741935483997,0.06300000000000239,-0.02999999999999403,0.025,0.0
20230922 23:11:18,61.937,0.7263709677420105,0.1452741935484021,0.06300000000000239,0.03250000000000597,0.012600000000000477,0.0
20230922 23:11:24,61.937,1.0363709677419983,0.20727419354839968,0.06300000000000239,0.09500000000000597,0.0,0.0
20230922 23:11:29,61.875,1.6613709677419985,0.3322741935483997,0.06300000000000239,0.15750000000000597,0.0,0.0
20230922 23:11:34,61.875,2.2624879890185685,0.4524975978037137,0.125,0.17811170212766447,0.012399999999999523,0.0
20230922 23:11:39,61.875,2.5724879890185566,0.5144975978037113,0.125,0.20911170212766328,0.012399999999999523,0.0
20230922 23:11:46,61.875,2.8824879890185446,0.5764975978037089,0.125,0.24011170212766209,0.012399999999999523,0.0
20230922 23:11:51,61.875,2.8824879890185446,0.5764975978037089,0.125,0.2711117021276609,0.0,0.0
20230922 23:11:56,61.875,3.1924879890185327,0.6384975978037065,0.125,0.3021117021276597,0.0,0.0
20230922 23:12:03,61.937,2.797487989018548,0.5594975978037096,0.06300000000000239,0.3021117021276597,-0.012399999999999523,0.0
20230922 23:12:08,61.937,2.383605010295157,0.47672100205903134,0.06300000000000239,0.2917234042553194,-0.024799999999999045,0.0
20230922 23:12:13,61.937,2.073605010295169,0.4147210020590337,0.06300000000000239,0.2607234042553206,-0.024799999999999045,0.0
20230922 23:12:19,62.0,0,0,0.0,0.2297234042553218,-0.025,0.0
20230922 23:12:24,62.0,0,0,0.0,0.19872340425532298,-0.025200000000000954,0.0
20230922 23:12:29,62.0,0,0,0.0,0.19872340425532298,-0.025200000000000954,0.0
20230922 23:12:34,62.0,0,0,0.0,0.19872340425532298,-0.025200000000000954,0.0
20230922 23:12:39,62.062,0,0,0.0,0.19872340425532298,-0.025200000000000954,0.0
20230922 23:12:44,62.062,0.1311170212766362,0.026223404255327237,-0.06199999999999761,0.11561170212766449,-0.03760000000000048,0.0
20230922 23:12:49,62.062,0,0,-0.06199999999999761,0.03250000000000597,-0.025,0.0
20230922 23:12:55,62.062,0,0,-0.06199999999999761,-0.02999999999999403,-0.012399999999999523,0.0
20230922 23:13:00,62.0,0,0,-0.06199999999999761,-0.09249999999999403,0.0,0.0
20230922 23:13:05,62.0,0,0,0.0,-0.15499999999999403,0.012399999999999523,0.0
20230922 23:13:10,62.0,0,0,0.0,-0.15499999999999403,0.012399999999999523,0.0
20230922 23:13:15,62.0,0,0,0.0,-0.15499999999999403,0.012399999999999523,0.0
20230922 23:13:20,62.0,0,0,0.0,-0.15499999999999403,0.012399999999999523,0.0
20230922 23:13:25,61.937,0,0,0.0,-0.15499999999999403,0.012399999999999523,0.0
20230922 23:13:31,61.937,0,0,0.06300000000000239,-0.09249999999999403,0.012399999999999523,0.0
20230922 23:13:36,61.937,0.09637096774198654,0.01927419354839731,0.06300000000000239,-0.02999999999999403,0.012399999999999523,0.0
20230922 23:13:41,61.937,0.4113709677419985,0.0822741935483997,0.06300000000000239,0.03250000000000597,0.0,0.0
20230922 23:13:46,61.875,1.0363709677419983,0.20727419354839968,0.06300000000000239,0.09500000000000597,0.0,0.0
20230922 23:13:51,61.875,2.2624879890185685,0.4524975978037137,0.125,0.17811170212766447,0.012399999999999523,0.0
20230922 23:13:56,61.875,2.5724879890185566,0.5144975978037113,0.125,0.20911170212766328,0.012399999999999523,0.0
20230922 23:14:02,61.875,2.8824879890185446,0.5764975978037089,0.125,0.24011170212766209,0.012399999999999523,0.0
20230922 23:14:09,61.875,2.8824879890185446,0.5764975978037089,0.125,0.2711117021276609,0.0,0.0
20230922 23:14:14,61.875,3.1924879890185327,0.6384975978037065,0.125,0.3021117021276597,0.0,0.0
20230922 23:14:19,61.875,3.2963709677419355,0.6592741935483871,0.125,0.3125,0.0,0.0
20230922 23:14:25,61.875,3.2963709677419355,0.6592741935483871,0.125,0.3125,0.0,0.0
20230922 23:14:30,61.937,3.2963709677419355,0.6592741935483871,0.125,0.3125,0.0,0.0
20230922 23:14:36,61.937,2.797487989018548,0.5594975978037096,0.06300000000000239,0.3021117021276597,-0.012399999999999523,0.0
20230922 23:14:41,61.937,2.4874879890185597,0.49749759780371194,0.06300000000000239,0.2711117021276609,-0.012399999999999523,0.0
20230922 23:14:46,62.0,2.1774879890185717,0.43549759780371433,0.06300000000000239,0.24011170212766209,-0.012399999999999523,0.0
20230922 23:14:51,62.062,0,0,0.0,0.20911170212766328,-0.012600000000000477,0.0
20230922 23:14:57,62.062,0.7561170212766362,0.15122340425532724,-0.06199999999999761,0.11561170212766449,-0.012600000000000477,0.0
20230922 23:15:02,62.125,0,0,-0.06199999999999761,0.03250000000000597,-0.012600000000000477,0.0
20230922 23:15:07,62.125,0,0,-0.125,-0.05105614973261542,-0.012600000000000477,0.0
20230922 23:15:12,62.125,0,0,-0.125,-0.1450561497326166,-0.012600000000000477,0.0
20230922 23:15:18,62.125,0,0,-0.125,-0.2390561497326178,-0.012600000000000477,0.0
20230922 23:15:23,62.125,0,0,-0.125,-0.270556149732619,0.0,0.0
20230922 23:15:28,62.125,0,0,-0.125,-0.3020561497326202,0.0,0.0
20230922 23:15:33,62.125,0,0,-0.125,-0.3125,0.0,0.0
20230922 23:15:38,62.125,0,0,-0.125,-0.3125,0.0,0.0
20230922 23:15:44,62.125,0,0,-0.125,-0.3125,0.0,0.0
20230922 23:15:49,62.062,0,0,-0.125,-0.3125,0.0,0.0
