datetime,temp,on_sec(s),power(%),P,I,D,PID
20230910 06:48:27,63.562,5,1,1.5,4.1427329021919,-0.03760000000000048,0.0
20230910 06:48:32,63.625,5,1,1.4380000000000024,3.98653150822276,-0.037399999999999524,0.0
20230910 06:48:37,63.687,5,1,1.375,3.8303547225354326,-0.03760000000000048,0.0
20230910 06:48:42,63.75,5,1,1.3130000000000024,3.674162735454417,-0.037399999999999524,0.0
20230910 06:48:48,63.812,5,1,1.1880000000000024,3.4867554680972335,-0.037399999999999524,0.0
20230910 06:48:53,63.875,5,1,1.1880000000000024,3.33057569654029,-0.03719999999999857,0.0
20230910 06:48:58,63.875,5,1,1.125,3.174427591606417,-0.037399999999999524,0.0
20230910 06:49:03,63.875,5,1,1.125,3.0333248543152678,-0.025,0.0
20230910 06:49:09,64.062,5,1,0.9380000000000024,2.8809549787944704,-0.05,0.0
20230910 06:49:14,64.125,5,1,0.9380000000000024,2.791048442600893,-0.07479999999999905,0.0
20230910 06:49:20,64.187,5,1,0.8130000000000024,2.6037235798433693,-0.08719999999999857,0.0
20230910 06:49:25,64.25,5,1,0.8130000000000024,2.447613904312729,-0.06219999999999857,0.0
20230910 06:49:32,64.312,5,1,0.6880000000000024,2.245282193603411,-0.03719999999999857,0.0
20230910 06:49:37,64.375,5,1,0.6880000000000024,2.085462843533938,-0.03719999999999857,0.0
20230910 06:49:44,64.437,5,1,0.5630000000000024,1.8632841267327054,-0.03719999999999857,0.0
20230910 06:49:49,64.437,5,1,0.5630000000000024,1.7385237364954194,-0.03719999999999857,0.0
20230910 06:49:54,64.562,5,1,0.5630000000000024,1.5974544236992112,-0.024799999999999045,0.0
20230910 06:49:59,64.562,5,1,0.4380000000000024,1.4914384820608784,-0.037399999999999524,0.0
20230910 06:50:05,64.687,5,1,0.3130000000000024,1.3242215909060164,-0.05,0.0
20230910 06:50:10,64.75,5,1,0.3130000000000024,1.2193640664829133,-0.07500000000000001,0.0
20230910 06:50:16,64.75,5,1,0.25,1.064067577316531,-0.06260000000000049,0.0
20230910 06:50:21,64.812,5,1,0.25,0.9075675773165297,-0.03760000000000048,0.0
20230910 06:50:27,64.875,5,1,0.125,0.7348353574597087,-0.025200000000000954,0.0
20230910 06:50:32,64.937,5,1,0.125,0.6233040871194166,-0.025200000000000954,0.0
20230910 06:50:37,65.062,3.9670285264971703,0.7934057052994341,0.06300000000000239,0.4824643911112564,-0.03760000000000048,0.0
20230910 06:50:42,65.062,2.093442654110356,0.41868853082207125,-0.06199999999999761,0.3424519577187276,-0.05,0.0
20230910 06:50:47,65.125,0.8484426541103796,0.1696885308220759,-0.06199999999999761,0.18645195771872874,-0.037399999999999524,0.0
20230910 06:50:52,65.187,0,0,-0.125,0.052975680190580604,-0.03760000000000048,0.0
20230910 06:50:57,65.25,0,0,-0.1869999999999976,-0.10952457581007473,-0.025,0.0
20230910 06:51:02,65.25,0,0,-0.25,-0.2731568729034091,-0.03760000000000048,0.0
