PlaceName,Lat,Long,Alt(m),dist(km),dist_sum(km)
,35.66217,139.56812,44.8,0.0037880036219750998,0.9356700051514015
,35.66218,139.56808,44.8,0.003788003189197338,0.9394580083405989
,35.6622,139.56804,44.8,0.004247601341095802,0.9437056096816947
,35.66222,139.56793,45,0.010204330701001844,0.9539099403826965
,35.66224,139.56783,45,0.009322610863347602,0.9632325512460441
,35.66225,139.56774,44.8,0.008224377764221583,0.9714569290102657
,35.66227,139.56765,44.9,0.008445917283388973,0.9799028462936547
,35.66228,139.56758,44.9,0.006434638419132774,0.9863374847127874
,35.6623,139.56734,44.7,0.021844172192332416,1.0081816569051198
,35.66233,139.56733,44.7,0.0034495404116191993,1.0116311973167391
,35.66235,139.56732,44.7,0.0023966793401936355,1.0140278766569328
,35.66237,139.56731,44.7,0.002396679258774542,1.0164245559157075
,35.66239,139.56728,44.6,0.003507562686820737,1.0199321186025283
,35.66241,139.56726,44.6,0.0028642043123390535,1.0227963229148673
,35.66244,139.56724,44.6,0.003789316730091528,1.0265856396449589
,35.66245,139.56723,44.6,0.0014321018412689793,1.028017741486228
,35.66259,139.56713,44.5,0.017979776284427682,1.0459975177706555
,35.6627,139.56705,44.7,0.014192543170325065,1.0601900609409807
,35.66293,139.56689,45.4,0.02934466885562032,1.089534729796601
,35.66303,139.56682,45.9,0.012778027066454827,1.1023127568630557
,35.66309,139.56679,46.1,0.0071900295423375565,1.1095027864053932
,35.66316,139.56673,46.3,0.009478193177039388,1.1189809795824326
,35.66334,139.56661,47,0.02273584937761572,1.1417168289600483
,35.66339,139.56658,47.2,0.006176965571610259,1.1478937945316585
,35.66372,139.56636,48.7,0.04168235595109699,1.1895761504827556
,35.6641,139.5661,49.6,0.048289202669955775,1.2378653531527113
,35.66415,139.56607,49.7,0.00617695488091451,1.2440423080336258
,35.66417,139.56605,49.7,0.002864179688704022,1.24690648772233
,35.6642,139.56603,49.7,0.0037892985924251202,1.250695786314755
,35.66422,139.56603,49.7,0.0022190557649737234,1.2529148420797287
,35.66424,139.56602,49.9,0.002396671922966097,1.2553115140026947
,35.6643,139.566,49.9,0.0068990713257874306,1.2622105853284822
東京都三鷹市中原４丁目２６−２６,35.66477,139.56587,50.5,0.05345974441373181,1.315670329742214
